Date List Produced,Record Obsolescence Date,Source,COMPANY NAME,ADDRESS,CITY,STATE,ZIP CODE,MAILING CARRIER ROUTE,MAILING DELIVERY POINT BAR CODE,LOCATION ADDRESS,LOCATION ADDRESS CITY,LOCATION ADDRESS STATE,LOCATION ADDRESS ZIP,LOCATION ADDRESS DELIVERY POINT BAR CODE,LOCATION ADDRESS CARRIER ROUTE,COUNTY,PRIMARY SIC,PRIMARY SIC DESCRIPTION,SECONDARY SIC #1,SECONDARY SIC DESCRIPTION #1,SECONDARY SIC #2,SECONDARY SIC DESCRIPTION #2,METRO AREA,DATA AXLE USA ID,LAST NAME,FIRST NAME,CONTACT TITLE,CONTACT PROF TITLE,CONTACT GENDER
Sep 14 2021,Mar 14 2022,Data Axle,South Suburban Family Dental,2320 Walnut St,Blue Island,IL,60406-2106,C002,203,2320 Walnut St,Blue Island,IL,60406-2106,203,C002,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",439816228,Villarreal,Dino,OFFICE MANAGER,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Southland Smiles,19815 Governors Hwy # 7,Flossmoor,IL,60422-4388,C005,76,19815 Governors Hwy # 7,Flossmoor,IL,60422-4388,76,C005,Cook,802101,Dentists,802101,Dentists,802104,Cosmetic Dentistry,"Chicago-Npvl, IL",424692028,Mantoan,Richard J,OWNER,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Southtown Dental Ctr,11004 S Halsted St,Chicago,IL,60628-3909,C100,43,11004 S Halsted St,Chicago,IL,60628-3909,43,C100,Cook,802101,Dentists,802101,Dentists,999966,Federal Government Contractors,"Chicago-Npvl, IL",820589265,Rammohan,Chennaphur,OWNER,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Southwest Dental Ctr,8731 S Cicero Ave,Hometown,IL,60456-1018,C082,315,8731 S Cicero Ave,Hometown,IL,60456-1018,315,C082,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",458571049,Jhanji,Nitasha,OFFICE MANAGER,,Female
Sep 14 2021,Mar 14 2022,Data Axle,Southwest Dental Group,16600 107th St,Orland Park,IL,60467-8898,R015,4,16600 107th St,Orland Park,IL,60467-8898,4,R015,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",755515961,Tentler,Robert L,OWNER,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Southwest Denture Ctr LTD,5757 W 95th St # 3-4,Oak Lawn,IL,60453-2370,C041,992,5757 W 95th St # 3-4,Oak Lawn,IL,60453-2370,992,C041,Cook,802101,Dentists,802101,Dentists,807203,Denturists,"Chicago-Npvl, IL",312935562,Lausch,Paul,OWNER,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Southwest Endodontics,10258 Southwest Hwy,Chicago Ridge,IL,60415-1361,C114,580,10258 Southwest Hwy,Chicago Ridge,IL,60415-1361,580,C114,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",747848246,,,,,
Sep 14 2021,Mar 14 2022,Data Axle,Southwest Family Dental,165 S Marley Rd,New Lenox,IL,60451-3302,C004,655,165 S Marley Rd,New Lenox,IL,60451-3302,655,C004,Will,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",718693318,Mcgraw,Brendan,,DMD,Male
Sep 14 2021,Mar 14 2022,Data Axle,Southwest Oral Surgeons PC,6305 W 95th St # 301,Oak Lawn,IL,60453-2291,C071,53,6305 W 95th St # 301,Oak Lawn,IL,60453-2291,53,C071,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",859376972,Flick,William G,OWNER,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Sp Dental Care LTD,1401 Mchenry Rd # 224,Buffalo Grove,IL,60089-1384,C025,740,1401 Mchenry Rd # 224,Buffalo Grove,IL,60089-1384,740,C025,Lake,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",626123228,Paek,Steve K,PRESIDENT,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Sparklin Dental,401 E North Ave # 9,Villa Park,IL,60181-1218,C027,9,401 E North Ave # 9,Villa Park,IL,60181-1218,9,C027,Du Page,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",483427985,Lebiecki,Michael J,OWNER,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Sparrow Dental,2920 N Ashland Ave,Chicago,IL,60657-4004,C063,206,2920 N Ashland Ave,Chicago,IL,60657-4004,206,C063,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",415425783,,,,,
Sep 14 2021,Mar 14 2022,Data Axle,Specialized Endodontic Sltns,1 Tiffany Pt # 212,Bloomingdale,IL,60108-2916,C012,629,1 Tiffany Pt # 212,Bloomingdale,IL,60108-2916,629,C012,Du Page,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",619486905,Nudera,William,CEO,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Specialty Care Institute,1750 N Randall Rd # 210,Elgin,IL,60123-7903,R003,603,1750 N Randall Rd # 210,Elgin,IL,60123-7903,603,R003,Kane,801101,Physicians & Surgeons,807201,Laboratories-Dental,861102,Associations,"Chicago-Npvl, IL",666366711,,,,,
Sep 14 2021,Mar 14 2022,Data Axle,Spector Coleman DDS,1014 W Belmont Ave,Chicago,IL,60657-3303,C021,142,1014 W Belmont Ave,Chicago,IL,60657-3303,142,C021,Cook,802101,Dentists,802101,Dentists,802106,Dental Surgeons,"Chicago-Npvl, IL",948068945,Spector,Coleman,,DDS,Male
Sep 14 2021,Mar 14 2022,Data Axle,Peter G Spiliopoulos DDS,5511 W Montrose Ave,Chicago,IL,60641-1331,C040,113,5511 W Montrose Ave,Chicago,IL,60641-1331,113,C040,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",483493052,Spiliopoulos,Peter G,,DDS,Male
Sep 14 2021,Mar 14 2022,Data Axle,Spiraltech Dental Inc,875 N Michigan Ave # 3100,Chicago,IL,60611-1962,C049,756,875 N Michigan Ave # 3100,Chicago,IL,60611-1962,756,C049,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",709538733,Person,Zachary,DIRECTOR,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Spiro Barlas DDS PC,241 Golf Mill Ctr # 721,Niles,IL,60714-1208,C023,966,241 Golf Mill Ctr # 721,Niles,IL,60714-1208,966,C023,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",403006537,Barlas,Spiro,OWNER,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Spring Grove Dental Brian,2100 N US Highway 12 # 202,Spring Grove,IL,60081-8317,R001,529,2100 N US Highway 12 # 202,Spring Grove,IL,60081-8317,529,R001,Mc Henry,802101,Dentists,802101,Dentists,802104,Cosmetic Dentistry,"Chicago-Npvl, IL",706721661,,,,,
Sep 14 2021,Mar 14 2022,Data Axle,Spring Orthodontics,800 Hillgrove Ave,Western Springs,IL,60558-1490,C006,994,800 Hillgrove Ave,Western Springs,IL,60558-1490,994,C006,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",735574851,Mathrani,Rohini,OWNER,,Female
Sep 14 2021,Mar 14 2022,Data Axle,Spring View Dental,1281 W Spring St,South Elgin,IL,60177-2990,C006,810,1281 W Spring St,South Elgin,IL,60177-2990,810,C006,Kane,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",995817137,Rizzo,Richard J,OWNER,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Jerry S Spyratos DDS,5844 N Lincoln Ave,Chicago,IL,60659-4611,C023,444,5844 N Lincoln Ave,Chicago,IL,60659-4611,444,C023,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",507901205,Spyratos,Jerry S,,DDS,Male
Sep 14 2021,Mar 14 2022,Data Axle,Stavroula Spyropoulos DDS,255 N York St,Elmhurst,IL,60126-2726,C003,558,255 N York St,Elmhurst,IL,60126-2726,558,C003,Du Page,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",951391952,Spyropoulos,Stavroula,,DDS,Female
Sep 14 2021,Mar 14 2022,Data Axle,Srb Dental,850 S Wabash Ave # 250,Chicago,IL,60605-3643,C017,502,850 S Wabash Ave # 250,Chicago,IL,60605-3643,502,C017,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",593006489,Brown,Sheila R,,DDS,Female
Sep 14 2021,Mar 14 2022,Data Axle,Sathyashree Sridhara DDS,8826 S Roberts Rd,Hickory Hills,IL,60457-1514,C078,269,8826 S Roberts Rd,Hickory Hills,IL,60457-1514,269,C078,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",895432409,Sridhara,Sathyashree,,DDS,Female
Sep 14 2021,Mar 14 2022,Data Axle,St Charles Dental Care,2455 Dean St # E,St Charles,IL,60175-4830,R016,772,2455 Dean St # E,St Charles,IL,60175-4830,772,R016,Kane,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",896627205,Groh,Lawrence P,OWNER,,Male
Sep 14 2021,Mar 14 2022,Data Axle,St Charles Endodontics,40w177 Campton Crossings Dr #A,St Charles,IL,60175-6582,R032,730,40w177 Campton Crossings Dr #A,St Charles,IL,60175-6582,730,R032,Kane,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",404177066,Habas,Brian,OWNER,,Male
Sep 14 2021,Mar 14 2022,Data Axle,St Charles Family Dentistry,516 E Main St,St Charles,IL,60174-2133,C004,166,516 E Main St,St Charles,IL,60174-2133,166,C004,Kane,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",462658923,Lipskis,Edmund A,OWNER,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Stamat Pediatrics LLC,7550 W College Dr # B,Palos Heights,IL,60463-1026,C022,994,7550 W College Dr # B,Palos Heights,IL,60463-1026,994,C022,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",744559934,Mazzotti Hood,Ann E,,DDS,Female
Sep 14 2021,Mar 14 2022,Data Axle,Stanley J Kapelanski LTD,5736 S Pulaski Rd,Chicago,IL,60629-4437,C017,360,5736 S Pulaski Rd,Chicago,IL,60629-4437,360,C017,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",448934760,Kapelanski,Stanley J,,DDS,Male
Sep 14 2021,Mar 14 2022,Data Axle,Star Smile,1311 N Green St,Mchenry,IL,60050-4452,C015,996,1311 N Green St,Mchenry,IL,60050-4452,996,C015,Mc Henry,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",427301451,Kava,Yanalyush,OWNER,,Female
Sep 14 2021,Mar 14 2022,Data Axle,Star Smiles Orthodontics,148 E Lake St # C,Bloomingdale,IL,60108-1114,C024,756,148 E Lake St # C,Bloomingdale,IL,60108-1114,756,C024,Du Page,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",700675439,Bahena,Sara,MANAGER,,Female
Sep 14 2021,Mar 14 2022,Data Axle,Start Smiling Dental Implant,330 W Frontage Rd # 2b,Northfield,IL,60093-3467,C027,228,330 W Frontage Rd # 2b,Northfield,IL,60093-3467,228,C027,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",734244979,Petrungaro,Paul,OWNER,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Starvel Dentistry,17w695 Butterfield Rd # D,Oakbrook Terrace,IL,60181-4362,C015,766,17w695 Butterfield Rd # D,Oakbrook Terrace,IL,60181-4362,766,C015,Du Page,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",566024386,Starvel,Carie,OFFICE MANAGER,,Female
Sep 14 2021,Mar 14 2022,Data Axle,Starz Dental Care LTD,2381 N Hicks Rd,Palatine,IL,60074-1806,C071,819,2381 N Hicks Rd,Palatine,IL,60074-1806,819,C071,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",402187030,Alkhatib,Tarek,OWNER,,Male
Sep 14 2021,Mar 14 2022,Data Axle,State Street Dental Care,1011 State St # 110,Lemont,IL,60439-4381,C005,354,1011 State St # 110,Lemont,IL,60439-4381,354,C005,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",598881381,Knowlton,Stella,OTHER,,Female
Sep 14 2021,Mar 14 2022,Data Axle,State Street Dental Specialist,671 N State St,Chicago,IL,60654-3832,C024,715,671 N State St,Chicago,IL,60654-3832,715,C024,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",483458717,Ceisel,Robert,OWNER,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Statestreet Dental,120 S State St,Chicago,IL,60603-5503,C007,994,120 S State St,Chicago,IL,60603-5503,994,C007,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",707865384,,,,,
Sep 14 2021,Mar 14 2022,Data Axle,Angela Stathopoulos DDS,3800 N Lake Shore Dr # 1e,Chicago,IL,60613-3301,C050,7,3800 N Lake Shore Dr # 1e,Chicago,IL,60613-3301,7,C050,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",711685234,Stathopoulos,Angela,,DDS,Female
Sep 14 2021,Mar 14 2022,Data Axle,Steeple Run Family Dental,2783 Maple Ave,Lisle,IL,60532-3280,C020,830,2783 Maple Ave,Lisle,IL,60532-3280,830,C020,Du Page,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",722651158,,,,,
Sep 14 2021,Mar 14 2022,Data Axle,Stein Center For Advanced,4711 Golf Rd # 711,Skokie,IL,60076-1245,C071,865,4711 Golf Rd # 711,Skokie,IL,60076-1245,865,C071,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",439296654,Stein,Avi,OWNER,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Stellar Orthotics-Prosthetics,2401 Ravine Way #301,Glenview,IL,60025-7645,C043,76,2401 Ravine Way #301,Glenview,IL,60025-7645,76,C043,Cook,804959,Orthotics,802101,Dentists,599922,Artificial Limbs,"Chicago-Npvl, IL",401869908,,,,,
Sep 14 2021,Mar 14 2022,Data Axle,Stephen J Mcintyre DDS,18610 Burnham Ave,Lansing,IL,60438-3500,C019,993,18610 Burnham Ave,Lansing,IL,60438-3500,993,C019,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",461023517,Mcintyre,Stephen J,,DDS,Male
Sep 14 2021,Mar 14 2022,Data Axle,Stephen P Morimoto LTD,219 N Hammes Ave # 2,Joliet,IL,60435-6687,C077,195,219 N Hammes Ave # 2,Joliet,IL,60435-6687,195,C077,Will,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",150461630,Morimoto,Stephen P,PRESIDENT,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Stephen T Jagielo DDS PC,4913 Main St,Downers Grove,IL,60515-3612,C004,137,4913 Main St,Downers Grove,IL,60515-3612,137,C004,Du Page,802101,Dentists,802101,Dentists,801101,Physicians & Surgeons,"Chicago-Npvl, IL",445084619,Jagielo,Stephen T,,DDS,Male
Sep 14 2021,Mar 14 2022,Data Axle,Stephen Wallace Inc,310 W Burlington Ave,La Grange,IL,60525-2363,C016,107,310 W Burlington Ave,La Grange,IL,60525-2363,107,C016,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",567309869,Wallace,Stephen,,DDS,Male
Sep 14 2021,Mar 14 2022,Data Axle,Stephens Dentistry,1560 Sherman Ave # 902,Evanston,IL,60201-4809,C001,271,1560 Sherman Ave # 902,Evanston,IL,60201-4809,271,C001,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",424959336,Stephens,James Brian,OWNER,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Steve Moon DDS-Jai Chul Cho,2530 N Milwaukee Ave,Chicago,IL,60647-2630,C071,30,2530 N Milwaukee Ave,Chicago,IL,60647-2630,30,C071,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",761253626,,,,,
Sep 14 2021,Mar 14 2022,Data Axle,Steven B Schroyer DDS PC,4365 Lawn Ave # 3,Western Springs,IL,60558-1489,C006,653,4365 Lawn Ave # 3,Western Springs,IL,60558-1489,653,C006,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",748698433,Schroyer,Steven B,PRESIDENT,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Steven C Oltean DDS & Assoc PC,715 W Lake St # 103,Addison,IL,60101-2082,R003,280,715 W Lake St # 103,Addison,IL,60101-2082,280,R003,Du Page,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",748691252,Oltean,Steven C,PRESIDENT,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Steven D Edidin & Assoc,4905 Old Orchard Ctr # 300,Skokie,IL,60077-4739,C033,755,4905 Old Orchard Ctr # 300,Skokie,IL,60077-4739,755,C033,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",151694478,Edidin,Steven D,,DDS,Male
Sep 14 2021,Mar 14 2022,Data Axle,Steven E Erickson DDS & Assoc,479 S Spring Rd,Elmhurst,IL,60126-3857,C073,796,479 S Spring Rd,Elmhurst,IL,60126-3857,796,C073,Du Page,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",150077667,Erickson,Sue,OFFICE MANAGER,,Female
Sep 14 2021,Mar 14 2022,Data Axle,Steven Hoffenberg & Assoc,264 Hawthorn Village Commons,Vernon Hills,IL,60061-1519,C025,641,264 Hawthorn Village Commons,Vernon Hills,IL,60061-1519,641,C025,Lake,802101,Dentists,802101,Dentists,807205,Dental Implants-Prosthesis,"Chicago-Npvl, IL",149889214,Solano,Naomi,MANAGER,,Female
Sep 14 2021,Mar 14 2022,Data Axle,Steven J Baginski DDS & Assoc,804 S 3rd St # 2,St Charles,IL,60174-4053,C016,28,804 S 3rd St # 2,St Charles,IL,60174-4053,28,C016,Kane,802101,Dentists,802101,Dentists,802104,Cosmetic Dentistry,"Chicago-Npvl, IL",395631435,Baginski,Steven J,PRESIDENT,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Steven K Okamoto DDS,10401 S Kedzie Ave,Chicago,IL,60655-2000,C015,998,10401 S Kedzie Ave,Chicago,IL,60655-2000,998,C015,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",738919817,Okamoto,Steven K,MANAGER,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Steven Marshall Orthondonics,104 Fox Glen Ct,Barrington,IL,60010-1805,C024,45,104 Fox Glen Ct,Barrington,IL,60010-1805,45,C024,Lake,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",382478626,Marshall,Susan,MANAGER,,Female
Sep 14 2021,Mar 14 2022,Data Axle,Steven Sommerfeld DDS PC,1893 Sheridan Rd # 309,Highland Park,IL,60035-2646,C001,846,1893 Sheridan Rd # 309,Highland Park,IL,60035-2646,846,C001,Lake,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",939768727,Sommerfeld,Steven C,,DDS,Male
Sep 14 2021,Mar 14 2022,Data Axle,Steven T Kuhn LTD,10313 W Lincoln Hwy,Frankfort,IL,60423-1280,C001,130,10313 W Lincoln Hwy,Frankfort,IL,60423-1280,130,C001,Will,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",220112650,Monteleone,Lorraine,OFFICE MANAGER,,Female
Sep 14 2021,Mar 14 2022,Data Axle,Katharine E Stevens DDS,PO Box 860036,Minneapolis,MN,55486-0036,B050,364,130 S Franklin St,Chicago,IL,60606-4606,303,C007,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",736183101,Stevens,Katharine E,,DDS,Female
Sep 14 2021,Mar 14 2022,Data Axle,Stewart G Willoughby PC,11246 S Michigan Ave,Chicago,IL,60628-4941,C019,460,11246 S Michigan Ave,Chicago,IL,60628-4941,460,C019,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",483467759,Willoughby,Stewart G,OWNER,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Stickney Public Health Dist,5635 State Rd,Burbank,IL,60459-2051,C019,350,5635 State Rd,Burbank,IL,60459-2051,350,C019,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",438343984,Marchese Jr,Andrew L,,DDS,Male
Sep 14 2021,Mar 14 2022,Data Axle,Stillwater Dental Group,2959 Artesian Rd # 127,Naperville,IL,60564-8548,R015,275,2959 Artesian Rd # 127,Naperville,IL,60564-8548,275,R015,Will,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",549063899,Roeder,Maggie,OFFICE MANAGER,,Female
Sep 14 2021,Mar 14 2022,Data Axle,Stith Herbert D DDS,1131 Randall Ct,Geneva,IL,60134-3911,R062,318,1131 Randall Ct,Geneva,IL,60134-3911,318,R062,Kane,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",462653650,Stith,Herbert D,,DDS,Male
Sep 14 2021,Mar 14 2022,Data Axle,Stoffel & Tomazin Dental Assoc,5718 W 35th St,Cicero,IL,60804-4222,C031,183,5718 W 35th St,Cicero,IL,60804-4222,183,C031,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",151678968,Tomazin,Lawrence,VICE PRESIDENT,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Stoffel & Tomazin Dental Assoc,12371 Derby Rd #C,Lemont,IL,60439-9701,R018,75,12371 Derby Rd #C,Lemont,IL,60439-9701,75,R018,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",393774088,Tomazin,Lawrence A,VICE PRESIDENT,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Stohle & Borden LTD,500 Davis St # 509,Evanston,IL,60201-4621,C015,341,500 Davis St # 509,Evanston,IL,60201-4621,341,C015,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",440290758,,,,,
Sep 14 2021,Mar 14 2022,Data Axle,Stone Dental Group,331 W Surf St # 914,Chicago,IL,60657-7227,C023,396,331 W Surf St # 914,Chicago,IL,60657-7227,396,C023,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",820607687,Rodriguez,Lisa,MANAGER,,Female
Sep 14 2021,Mar 14 2022,Data Axle,Stony Island Dental Works,2235 E 71st St,Chicago,IL,60649-2539,C011,358,2235 E 71st St,Chicago,IL,60649-2539,358,C011,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",507812758,Wright,Diane,OFFICE MANAGER,,Female
Sep 14 2021,Mar 14 2022,Data Axle,Stopka Janet DDS,16w289 83rd St # D,Burr Ridge,IL,60527-5877,C056,760,16w289 83rd St # D,Burr Ridge,IL,60527-5877,760,C056,Du Page,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",708151325,Stopka,Janet,,DDS,Female
Sep 14 2021,Mar 14 2022,Data Axle,Storniolo Salvatore Dental Grp,8524 W Lawrence Ave,Norridge,IL,60706-2956,C002,243,8524 W Lawrence Ave,Norridge,IL,60706-2956,243,C002,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",388781510,Bonell,Barb,OFFICE MANAGER,,Female
Sep 14 2021,Mar 14 2022,Data Axle,Beata B Stos DDS,6850 W Montrose Ave,Harwood Heights,IL,60706-7192,C050,507,6850 W Montrose Ave,Harwood Heights,IL,60706-7192,507,C050,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",593005622,Stos,Beata B,,DDS,Female
Sep 14 2021,Mar 14 2022,Data Axle,Straka Dental,3 S Greenleaf St # L,Gurnee,IL,60031-3377,C008,848,3 S Greenleaf St # L,Gurnee,IL,60031-3377,848,C008,Lake,802101,Dentists,802101,Dentists,802104,Cosmetic Dentistry,"Chicago-Npvl, IL",439953750,,,,,
Sep 14 2021,Mar 14 2022,Data Axle,Timothy L Straka DDS,2407 W Warren Blvd,Chicago,IL,60612-2115,C024,79,2407 W Warren Blvd,Chicago,IL,60612-2115,79,C024,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",151143609,Straka,Timothy L,,DDS,Male
Sep 14 2021,Mar 14 2022,Data Axle,Strategy Anesthesia Illinois,6900 S Madison St # 102,Willowbrook,IL,60527-8433,C013,273,6900 S Madison St # 102,Willowbrook,IL,60527-8433,273,C013,Du Page,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",724527828,Joseph,George,,DDS,Male
Sep 14 2021,Mar 14 2022,Data Axle,Stratford Dental,290 Springfield Dr # 130,Bloomingdale,IL,60108-2229,C013,307,290 Springfield Dr # 130,Bloomingdale,IL,60108-2229,307,C013,Du Page,802101,Dentists,802101,Dentists,801104,Clinics,"Chicago-Npvl, IL",527254700,Evans,Brian T,OWNER,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Streamwood Family Medical Ctr,1296 Sutton Rd,Streamwood,IL,60107-2895,R003,967,1296 Sutton Rd,Streamwood,IL,60107-2895,967,R003,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",480721919,Brongiel,Alan James,ADMINISTRATOR,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Streamwood Smiles,103 S Sutton Rd,Streamwood,IL,60107-1295,C054,36,103 S Sutton Rd,Streamwood,IL,60107-1295,36,C054,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",438135727,,,,,
Sep 14 2021,Mar 14 2022,Data Axle,Streitz Dental Arts,24016 W Main St # 102,Plainfield,IL,60544-2233,C003,272,24016 W Main St # 102,Plainfield,IL,60544-2233,272,C003,Will,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",716966294,Streitz,Daniel,OWNER,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Streitz Dental Arts-Dentist,1711 Campbell St,Joliet,IL,60435-6709,C096,118,1711 Campbell St,Joliet,IL,60435-6709,118,C096,Will,802101,Dentists,802101,Dentists,802104,Cosmetic Dentistry,"Chicago-Npvl, IL",709002415,,,,,
Sep 14 2021,Mar 14 2022,Data Axle,Striltschuk Alex PC DDS,1501 W Dundee Rd # 101,Buffalo Grove,IL,60089-4006,C031,269,1501 W Dundee Rd # 101,Buffalo Grove,IL,60089-4006,269,C031,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",149929689,Striltschuk,Alex Pc,,DDS,Male
Sep 14 2021,Mar 14 2022,Data Axle,Strobel Dentistry,25 E Washington St # 1917,Chicago,IL,60602-1808,C026,928,25 E Washington St # 1917,Chicago,IL,60602-1808,928,C026,Cook,802101,Dentists,802101,Dentists,802104,Cosmetic Dentistry,"Chicago-Npvl, IL",150905453,Strobel,Dan,OWNER,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Strohschein Dental,105 S State St,Marengo,IL,60152-2227,C001,58,105 S State St,Marengo,IL,60152-2227,58,C001,Mc Henry,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",722596607,Strohschein,Manfred,,DDS,Male
Sep 14 2021,Mar 14 2022,Data Axle,Christopher Stromidlo DDS,6950 W Archer Ave # 8,Chicago,IL,60638-2336,C056,85,6950 W Archer Ave # 8,Chicago,IL,60638-2336,85,C056,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",901675769,Stromidlo,Christopher,,DDS,Male
Sep 14 2021,Mar 14 2022,Data Axle,Frederck M Stroner DDS,200 E Willow Ave # 201,Wheaton,IL,60187-5445,C008,514,200 E Willow Ave # 201,Wheaton,IL,60187-5445,514,C008,Du Page,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",859520934,Stroner,Frederck M,,DDS,Male
Sep 14 2021,Mar 14 2022,Data Axle,Studio Dental PC,4310 S Pulaski Rd,Chicago,IL,60632-4009,C053,109,4310 S Pulaski Rd,Chicago,IL,60632-4009,109,C053,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",226215713,Hussain,Sameera,OWNER,,Female
